Export;EXP-2023-01 (20230710 14:18);;;StationsCode;NL10107;NL10131;NL10133;NL10136;NL10138;NL10230;NL10235;NL10236;NL10237;NL10240;NL10241;NL10246;NL10247;NL10248;NL10301;NL10318;NL10404;NL10418;NL10437;NL10442;NL10444;NL10445;NL10446;NL10449;NL10450;NL10538;NL10550;NL10617;NL10633;NL10636;NL10639;NL10641;NL10643;NL10644;NL10722;NL10738;NL10741;NL10742;NL10807;NL10818;NL10918;NL10929;NL10934;NL10937;NL10938
NO;uur;µg/m³;20230301 01:00;20230301 02:00;0.42;0.13;0.11;1.93;1.91;1.51;0.2;2.25;1.04;0.75;2.98;0.38;0.62;0.83;0.34;0.39;1.42;0.39;0.79;0.77;0.34;1.27;0.71;9.56;1.17;0.11;0.4;0.34;0.21;0.54;1.62;0.84;0.66;0.5;0.36;0;2.81;0.44;0.08;0.24;-0.2;0.09;0.22;9.51;0.56
NO;uur;µg/m³;20230301 02:00;20230301 03:00;0.51;0.67;0.2;0.91;0.62;1.62;0.16;0.78;0.8;0.46;0.58;0.18;0.57;0.38;0.16;0.44;0.42;0.4;0.67;1.42;-0.17;0.94;1.57;6.97;2.26;0.05;0.37;0.19;0.27;0.32;1.8;0.69;0.57;0.39;0.37;0.08;1.65;0.58;0.08;0.43;-0.23;0.08;-0.05;5.66;0.26
NO;uur;µg/m³;20230301 03:00;20230301 04:00;0.66;1.66;0.32;3.22;0.9;1.46;0.06;0.84;1.02;0.5;0.31;0.46;0.52;0.91;0.28;0.51;0.44;0.68;0.6;1.09;0.12;0.89;0.56;10.71;1.71;0.12;0.28;0.02;0.17;0.43;1.65;3.66;0.54;0.8;0.25;0.24;2.47;0.68;-0.01;0.28;0.07;0.22;-0.17;3.26;0.25
NO;uur;µg/m³;20230301 04:00;20230301 05:00;0.67;1.3;0.28;2.11;0.73;1.05;0.03;0.83;0.68;0.48;0.38;0.32;0.53;0.72;0.22;0.29;0.84;0.58;0.78;0.86;0.05;1.7;1.92;16.21;8.25;0.04;0.43;0.17;0.07;0.79;2.79;1.06;0.51;0.88;0.37;0.01;3.72;0.45;1.05;0.32;0.01;0.1;0.03;12.02;0.27
NO;uur;µg/m³;20230301 05:00;20230301 06:00;1.63;1.28;0.84;12.32;0.97;1.02;0.05;2.51;1.52;0.65;0.23;0.23;0.62;0.64;0.14;0.42;0.64;0.91;1.86;1.24;-0.26;3.51;7.86;58;47.25;0.16;4.06;0;0.26;2.06;3.48;2.91;0.84;0.65;0.2;4.02;11.98;0.61;0.25;0.15;-0.05;0.13;0;12.86;0.33
NO;uur;µg/m³;20230301 06:00;20230301 07:00;4.99;0.27;8.63;15.47;1.05;1.58;-0.06;5.96;5.13;1.57;0.58;1.28;0.58;1.18;0.52;0.41;2.32;7.67;10.52;23.18;-0.03;8.38;28.42;103.67;99.83;3.67;16.11;0.14;0.48;12.18;38.39;35.4;3.76;2.14;1.16;13.06;30.2;1.02;3.83;0.95;-0.06;0.06;0.15;26.07;0.11
NO;uur;µg/m³;20230301 07:00;20230301 08:00;6.42;7.52;15.06;29.67;6.16;2.57;0.09;11.33;12.78;15.87;0.95;4.07;2.58;14.01;6.9;0.82;12.19;24.65;26.87;16.95;0.05;24.65;51.28;112.97;64.34;12.33;58.27;0.48;2.83;30.55;26.65;29.86;9.67;3.39;4.85;52.5;38.14;4.43;3.11;0.8;0.65;0.43;0.37;118.06;0.28
NO;uur;µg/m³;20230301 08:00;20230301 09:00;7.94;8.41;25.21;44.21;14.98;4.09;1.82;13.45;17.38;15.25;4.65;23.26;6.04;10.41;13.01;4.75;24.76;28.99;37.9;30.64;2.89;43.12;99.01;93.44;71.42;13.85;70.5;3.27;10.17;35.33;20.58;;18.82;16.22;14.75;55.89;29.16;12.03;6.08;6.84;4.32;9.06;6.41;156.77;2.94
NO;uur;µg/m³;20230301 09:00;20230301 10:00;10.55;4.88;16.97;34.7;13.29;4.74;3.88;12.61;15.14;13.79;6;16.46;4.74;9.26;16.27;5.27;7.22;17.85;16.6;14.9;5.27;17.73;45.34;34.1;60.97;10.84;22.98;5.71;6.12;10.57;19.19;;9.36;19.8;2.79;16.55;28.67;9.31;5.09;11.52;4.89;8.65;4.43;126.35;13.71
NO;uur;µg/m³;20230301 10:00;20230301 11:00;8.32;2.98;7.22;14.68;7.88;2.97;2.27;8.63;9.28;10.26;5.67;4.01;3.12;4.97;4.36;3.43;8.93;6.42;7.26;7.96;4.09;21.04;12.76;26.53;48.24;1.18;12.5;7.78;6.08;4.72;14.2;;5.51;6.21;1.87;2.49;22.28;29.53;4.11;6.85;3.78;6.15;5.25;52.57;6.88
NO;uur;µg/m³;20230301 11:00;20230301 12:00;4.27;1.54;5.01;14.55;6.95;2.46;1.01;6.96;6.84;5.95;1.97;2.89;2.04;2.05;2.25;2.93;4.84;4.84;3.63;4.35;4.98;9.59;4.46;11.53;67.23;1.1;17.9;2.57;3.53;3.71;7.61;2.75;4.34;2.66;1.2;1.82;14.13;5.95;1.35;2.77;5.48;2.73;3.09;20.53;1.73
NO;uur;µg/m³;20230301 12:00;20230301 13:00;3.86;1.06;4.26;13.57;5.26;2.85;1.21;12.85;6.25;4.49;1.75;2.76;1.94;2;1.74;2.3;4.15;7.42;4;3.33;3.82;9.73;5.15;8.91;26.55;0.98;15.17;2.9;1.69;1.76;7.88;2.22;2.63;1.76;1.14;1.83;12.15;4.21;1.17;2.27;3.59;1.9;1.65;16.28;1.04
NO;uur;µg/m³;20230301 13:00;20230301 14:00;3.68;1.45;4.81;13.7;5.45;2.07;1.02;7.39;6.81;5.03;1.78;2.72;1.33;2.09;2.84;2.93;4.65;4.35;2.95;2.55;3.49;13.97;4.72;5.32;31.97;1.33;9.09;1.44;1.41;1.59;6.16;1.99;1.62;1.59;1.19;2.24;13.52;2.29;1.23;;1.19;1.38;2.08;12.19;1.79
NO;uur;µg/m³;20230301 14:00;20230301 15:00;4.19;1.65;3.88;12.46;4.47;1.84;1;5.67;8.05;4.28;1.29;2.74;1.37;3.78;2.75;2.91;2.86;3.65;2.54;2.11;1.91;7.31;2.13;6.39;26.3;2.25;8.44;1.13;1.56;1.28;7.58;2.38;1.59;1.47;1.46;1.27;13.16;2.49;0.83;;0.97;0.89;0.81;14.26;1.57
NO;uur;µg/m³;20230301 15:00;20230301 16:00;5.31;1.57;2.35;11.97;2.94;2.69;0.92;8.4;9.06;4.47;1.34;3.51;1.17;2.45;2.25;2.75;3.13;5.2;2.74;2.1;2.12;8.77;1.8;7.1;26.26;1.85;9.85;0.77;1.04;0.99;7.6;1.85;1.48;1.31;0.86;1.95;14;3.13;0.76;;0.8;1.06;0.89;17.09;0.77
NO;uur;µg/m³;20230301 16:00;20230301 17:00;3.96;0.83;1.83;10.91;2.06;1.94;0.4;7.1;8.58;3.58;0.91;2.35;1.03;2.61;1.74;3.02;2.5;3.77;2.12;2.12;1.63;9.85;1.71;4.9;24.71;1.3;4.93;0.57;0.9;0.78;7.91;1.08;1.09;1.05;0.3;0.85;11.84;2.97;0.36;;0.66;0.85;0.76;11.89;0.57
NO;uur;µg/m³;20230301 17:00;20230301 18:00;1.39;0.7;0.99;11.33;1.02;1.26;0.04;7.58;8.74;4.64;0.53;1.45;0.6;2.66;0.95;1.65;1.62;1.55;1.43;1.17;0.87;7.02;1.23;6.1;29.39;0.77;3.89;0.47;0.48;0.43;6.32;0.93;0.72;0.64;0.16;1.19;16.05;2.2;0.34;0.25;0.19;0.35;0.02;14.97;0.44
NO;uur;µg/m³;20230301 18:00;20230301 19:00;1.51;0.13;0.32;11.31;0.4;2.3;-0.16;11.95;5.89;2.39;0.57;0.53;0.2;2.68;0.21;0.74;1.56;1.44;1.07;0.81;0.06;8.26;0.68;6.27;32.85;0.46;3.89;0.16;0.14;0.32;6.74;0.46;0.67;0.64;0.09;2.81;10.3;2.86;0.42;0.79;0.09;0.11;0.08;11.6;0.11
NO;uur;µg/m³;20230301 19:00;20230301 20:00;3.35;0.58;0.45;7.72;0.34;1.24;-0.27;13.71;5.32;2.41;0.6;0.4;0.08;4.04;0.19;0.38;1.28;1.07;1.52;1.06;-0.06;5.93;0.17;5.96;24.52;0.41;3.94;0.21;0.1;0.48;5.6;0.39;0.55;0.48;0.05;0.2;17.32;4.52;-0.04;0.3;0.2;0.25;0.08;7.43;0
NO;uur;µg/m³;20230301 20:00;20230301 21:00;2.21;1.79;0.45;5.85;0.57;1.42;-0.13;10.53;3.79;1.28;0.42;0.43;0.17;1.08;0.3;0.33;1.1;0.89;1.45;1.31;0.09;6.12;0.27;6.42;21.82;0.44;2.69;0.11;0.21;0.74;4.69;1.06;0.55;0.32;0.13;0.65;6.96;2.42;-0.06;0.09;-0.09;0.21;0.06;8.87;0.01
NO;uur;µg/m³;20230301 21:00;20230301 22:00;1.41;0.3;0.35;5.8;0.38;1.27;-0.01;7.16;3.78;0.95;0.26;0.2;0.51;0.39;0;0.49;0.83;1.32;0.9;0.81;-0.02;5.71;0.65;3.63;12.27;0.42;2.22;0.24;0.19;0.37;4.52;0.95;0.68;0.7;0;16.28;7.85;1.23;0.19;0.1;-0.15;-0.06;0.1;4.02;0.1
NO;uur;µg/m³;20230301 22:00;20230301 23:00;0.39;0.31;0.4;6.77;0.6;0.96;-0.1;2.9;2.45;0.58;0.37;0.32;0.3;0.84;0.02;0.57;0.61;0.34;1.17;0.59;0.07;4.03;0.76;5.7;11.37;0.32;1.46;0.09;0.16;0.2;3.8;0.37;0.36;0.22;0.23;0.46;11.07;1.09;0.02;0.36;-0.1;0.02;0.04;3.71;0.04
NO;uur;µg/m³;20230301 23:00;20230302 00:00;0.36;0.08;0.32;6.49;0.37;1.58;0.08;3.64;1.91;0.1;0.19;0.37;0.22;0.67;0.08;0.4;0.5;0.44;1;0.34;-0.04;2.36;0.16;5.46;8.03;0.34;0.72;0.19;0.09;0.2;1.9;0.44;0.18;0.24;0.2;0.04;4.86;0.39;0.08;-0.08;-0.06;0.02;-0.28;5.31;0.15
NO;uur;µg/m³;20230302 00:00;20230302 01:00;0.56;1.46;0.02;2.17;0.36;1.32;0.42;1.27;2.41;0.38;0.3;0.4;0.41;0.7;0.08;0.32;0.47;0.72;1.19;0.35;-0.39;2.66;0.31;1.29;6.1;0.58;0.4;0.09;0.13;0.2;1.81;1.13;0.53;0.45;0.19;0.21;5.21;0.43;0.03;0.4;0.25;0.25;0.04;1.15;-0.04
NO;uur;µg/m³;20230302 01:00;20230302 02:00;0.44;1.12;-0.04;1.05;0.31;1.14;0.35;0.7;1.34;0.25;0.07;0.31;0.43;1.93;0.05;0.32;0.82;1.11;0.81;0.19;-0.59;1.48;0.26;2.68;4.49;0.51;0.24;0.15;0.01;0.04;1.24;1.02;0.4;0.34;0.21;0.04;2.83;0.51;0.05;0.23;0.08;0.22;0.15;1.06;-0.04
NO;uur;µg/m³;20230302 02:00;20230302 03:00;0.21;1.15;0.05;0.73;0.12;0.69;0.35;0.8;1.66;0.3;6.17;0.11;0.47;0.62;0.1;0.31;0.36;0.46;0.73;0.25;-0.85;1.16;0.21;1.55;2.58;0.57;0.14;0.23;0.04;-0.05;0.75;0.37;0.16;0.17;0.13;-0.07;1.69;3.81;-0.01;0.16;0.22;0.16;0.29;1.25;-0.1
NO;uur;µg/m³;20230302 03:00;20230302 04:00;0.34;1.39;-0.1;0.88;0.48;0.75;0.28;0.84;2.2;0.27;7.97;0.39;0.55;0.9;0.08;0.3;0.14;0.44;0.69;0.52;-0.31;0.52;0.16;2.11;3.33;0.54;0.18;0.07;-0.02;0.07;0.57;0.16;0.25;0.23;-0.07;0;2.17;0.51;-0.2;0.02;0.22;0.22;0.09;0.49;-0.17
NO;uur;µg/m³;20230302 04:00;20230302 05:00;0.46;1.16;0;0.86;0.38;0.63;0.37;0.77;1.3;0.31;1.14;0.39;0.54;1.02;-0.05;0.01;0.06;0.29;0.7;0.23;-0.53;1.33;0.27;1.17;4.41;0.41;0.24;0.07;-0.06;-0.03;0.64;0.06;0.06;0.26;0.04;-0.28;2.11;0.5;-0.12;0.2;0.15;0.14;0.06;1.18;-0.07
NO;uur;µg/m³;20230302 05:00;20230302 06:00;0.46;1.13;1.24;5.16;0.39;0.55;0.31;1.68;3.32;0.69;0.17;0.44;0.5;0.95;0.04;0.21;0.33;0.27;0.7;0.69;-0.49;2.34;0.33;5.8;37.24;0.46;0.47;0.03;-0.03;0.08;1.67;0.17;0.29;0.25;0.22;3.78;2.94;0.5;-0.05;0.14;0.11;0.17;0.26;2.08;-0.07
NO;uur;µg/m³;20230302 06:00;20230302 07:00;0.94;1.24;0.49;6.51;0.31;0.92;0.26;2.72;6.12;1.44;0.3;0.67;0.79;1.21;0.22;0.38;1.11;1.83;0.95;9.38;-0.8;4.78;1.24;12.59;33.23;0.41;2.12;0.16;-0.11;0.34;4.01;0.28;0.64;2.33;0.29;5.6;7.36;0.94;-0.05;0.14;0.24;0.11;-0.06;8.32;-0.12
NO;uur;µg/m³;20230302 07:00;20230302 08:00;5.22;1.9;5.29;17.49;1.62;1.42;0.38;4.84;9.57;3.66;0.69;1.26;1.91;1.38;0.89;0.38;2.09;12.37;1.39;5.3;-0.26;8.58;1.48;12.96;39.41;0.37;5.48;0.25;0.01;0.85;5.13;0.59;3.25;2.75;0.63;1.13;9.73;3.77;0.13;0.54;0.24;0.29;0.44;14.44;-0.1
NO;uur;µg/m³;20230302 08:00;20230302 09:00;7.76;4.11;8.99;27.58;7.18;3.54;1.36;8.3;16.83;7.12;2.76;4.29;4.97;4.19;3.27;4.87;5.43;10.28;2.92;9.52;0.38;14.79;5.62;13.15;36.88;0.67;18.82;0.44;1.15;2.48;8.33;1.36;3.22;3.79;1.49;4.77;14.19;6.11;0.47;0.45;0.6;0.63;0.46;22.5;0.31
NO;uur;µg/m³;20230302 09:00;20230302 10:00;7.76;5.1;8.15;23.15;8.25;5.12;2.82;8.66;12.93;9.85;3.89;6.51;6.14;5.95;4.05;6.33;6.26;10.21;4.47;39.13;1.99;11.64;5.47;10.74;32.05;0.86;15.68;0.64;2.03;2.42;8.78;2.32;3.18;4.67;2.42;2.34;14.54;8.54;0.71;0.88;1.04;0.94;1.42;18.96;0.62
NO;uur;µg/m³;20230302 10:00;20230302 11:00;7.94;4.95;7.44;18.79;7.79;5.35;4.44;9.9;15.46;11.26;5.5;7.36;5.72;5.58;3.2;6.31;5.13;11.3;6.27;6.14;2.98;9.99;3.95;11.47;24.43;1.26;13.97;0.96;2.03;2.31;7.66;2;2.99;4.52;2.78;2.49;16.05;5.39;1.27;1.22;1.36;1.86;4.11;25.41;1.53
NO;uur;µg/m³;20230302 11:00;20230302 12:00;10.22;4.52;5.69;21.07;8.21;4.11;4.99;8.31;9.16;7.73;5.77;8.97;5.22;5.03;3.48;6.68;3.3;13.21;6.09;3.84;3.28;9.57;2.76;10.59;26.06;1.57;12.04;1.91;1.87;2.09;10.49;2.35;2.79;4.28;2.43;2.16;12.77;5.22;1.69;2.22;2.86;2.24;2.78;28.54;1.04
NO;uur;µg/m³;20230302 12:00;20230302 13:00;8.02;3.89;4.74;17.3;8.35;3.78;5.99;10.26;11.78;7.31;4.46;6.94;4.36;5.65;3.93;5.07;3.16;7.12;4.94;3.67;2.99;8.93;2.55;9.4;29.75;1.93;5.69;2.18;2.26;2.17;7.69;2.55;3.09;2.4;2.16;;11.67;5.15;2.16;1.98;3.05;2.92;1.41;22.23;1.57
NO;uur;µg/m³;20230302 13:00;20230302 14:00;6.27;3.61;4.91;14.16;6.75;5.54;4.23;8.23;7.73;5.33;3.14;5.95;3.54;3.65;4.42;5.44;3.15;8.55;4.62;3.88;1.74;9.35;2.79;10.15;28.33;2.24;5.09;2.08;2.23;1.75;6.26;2.77;2.64;3.3;1.46;;13.67;3.7;1.96;2.57;2.36;1.69;1.19;15.76;2.57
NO;uur;µg/m³;20230302 14:00;20230302 15:00;7.83;2.76;4.89;15.1;6.92;3.93;2.72;9.2;7.21;4.54;2.52;4.15;2.53;3.03;6.27;5.94;3.83;7.08;4.28;3.19;0.99;11.95;3.1;10.85;18.75;2.03;7.7;1.69;2.85;1.78;6.85;3.26;2.45;3.43;0.92;1.6;13.06;4.45;2.15;1.8;1.93;1.71;1.7;21.99;2.14
NO;uur;µg/m³;20230302 15:00;20230302 16:00;6.26;1.92;4.77;15.35;6.25;2.56;1.43;6.47;9.46;3.73;1.36;3.76;1.91;3.16;4.96;3.38;4.23;7.64;3.84;3.54;1.19;10.42;3.84;12.14;16.39;2.08;5.22;1.23;2.36;1.38;4.81;2.07;2.23;2.65;1.03;0.68;17.56;4.93;1.8;1.45;1.82;2.75;1.85;22.5;1.41
NO;uur;µg/m³;20230302 16:00;20230302 17:00;5.95;1.51;3.02;11.5;4.09;2.4;1.01;7.64;7.17;3.35;1.01;3.57;1.38;2.34;2.95;2.33;4.68;10.5;4.38;3.3;0.89;8.9;3.35;12.75;20.66;1.73;3.52;0.93;1.39;1.22;6.09;2.04;2.2;2.67;1.01;0.52;11.1;4.31;1.93;1.39;1.23;2.53;0.68;18.74;3.67
NO;uur;µg/m³;20230302 17:00;20230302 18:00;4.6;1.2;1.7;12.65;1.83;1.3;0.54;7.97;10.77;3.42;0.67;2.1;0.76;1.31;1.16;1.11;3.94;7.8;2.61;2.22;-0.42;9.73;2.2;8.74;13.11;1.26;2.61;0.54;0.8;0.68;5.68;1.01;1.05;1.29;0.7;0.6;13.74;2.72;0.81;0.88;0.74;0.92;0.42;19.52;1.87
NO;uur;µg/m³;20230302 18:00;20230302 19:00;3.21;1.11;0.2;11.01;0.52;1.93;0.32;8.46;4.49;2.64;0.87;0.56;0.37;0.9;0.15;0.27;2.53;4.07;1.21;1.17;-0.7;13.98;1.02;10.73;15.04;0.49;1.53;0.33;0.1;0.25;4.46;0.48;0.55;0.64;0.18;0.18;17.49;2.84;0.49;0.87;0.25;0.17;0.12;18.37;0.06
NO;uur;µg/m³;20230302 19:00;20230302 20:00;1.71;0.59;0.09;16.15;1.43;2.05;0.3;6.02;3.75;2.28;1.93;0.59;0.47;0.9;0.11;0.01;2.94;2.28;0.75;0.71;-0.32;11.08;1.04;12.04;8.55;0.56;0.85;0.2;-0.11;0.25;3.85;0.22;0.9;1.69;0.17;0.11;14.76;7.6;0.38;1.3;0.6;0.16;-0.02;16.89;0
NO;uur;µg/m³;20230302 20:00;20230302 21:00;0.89;0.74;0.07;8.02;0.22;0.66;0.33;8.62;4.91;0.78;1.48;0.23;0.56;0.87;-0.07;0.16;2.74;1.14;1.33;0.88;-0.74;7.76;0.81;11.07;8.47;0.56;1.19;0.06;-0.19;0.34;4.58;0.46;0.76;3.6;0.24;0.21;13.05;4.24;1.02;1.3;0.31;0.29;0.01;13.94;0.07
NO;uur;µg/m³;20230302 21:00;20230302 22:00;0.78;1.82;0.06;5.65;0.5;0.51;0.31;5.63;7.31;0.76;4.99;0.28;0.42;0.97;-0.01;0.23;2.29;1.51;0.95;1.31;-0.36;10.07;0.65;12;7.8;0.43;0.77;0.15;0;0.31;3.56;0.18;0.65;1.93;0.2;0.28;11.9;5.13;0.62;0.51;0.31;0.23;0.05;14.18;0.06
